pod,queue_sec,jct_sec
ph-application-1508364558011-47362-6jtm4,1857.0,1864.0
ph-application-1508364558011-47419-6wxnq,1845.0,1851.0
ph-application-1508364558011-47478-vfzl7,2104.0,2216.0
ph-application-1508364558011-47502-x7bkp,1841.0,1847.0
ph-application-1508364558011-47521-md5hw,2100.0,2172.0
ph-application-1508364558011-47539-wdhlr,1837.0,1843.0
ph-application-1508364558011-47621-qbwxk,1840.0,1846.0
ph-application-1508364558011-47640-vgfdf,1849.0,1855.0
ph-application-1508364558011-47645-7r7r5,1852.0,1859.0
ph-application-1508364558011-47660-tvtth,1850.0,1857.0
ph-application-1508364558011-47714-g775h,1848.0,1855.0
ph-application-1508364558011-47803-795tx,1846.0,1853.0
ph-application-1508364558011-47850-w68t7,1849.0,1856.0
