job_id,arrival_s,service_sec,gpu_count
554241#62550,4250816.0,210.0,8
554242#62551,4250899.0,186.0,8
554243#62552,4251064.0,109.0,8
554244#62553,4251094.0,132.0,8
554245#62554,4251185.0,138.0,8
554246#62555,4251243.0,106.0,8
554247#62556,4251245.0,355.0,8
554248#62557,4251341.0,142.0,8
554249#62558,4251360.0,142.0,8
554250#62559,4251542.0,172.0,8
554251#62560,4251809.0,281.0,16
554252#62561,4252332.0,282.0,16
554253#62562,4252410.0,18044.0,8
554254#62563,4252414.0,18034.0,8
554255#62564,4252915.0,280.0,16
554256#62565,4252924.0,31773.0,4
554258#62566,4253179.0,293.0,8
554259#62567,4253421.0,20849.0,16
554260#62568,4253472.0,232.0,2
554261#62569,4253740.0,274.0,8
554262#62570,4253785.0,338.0,1
554263#62571,4254014.0,235.0,2
554264#62572,4254254.0,293.0,8
554265#62573,4254431.0,55.0,16
554267#62575,4254447.0,295.0,1
554268#62576,4254526.0,55055.0,16
554269#62577,4254547.0,207.0,1
554270#62578,4254669.0,12923.0,4
554272#62579,4254758.0,14812.0,16
554273#62580,4254777.0,41158.0,16
554274#62581,4254995.0,429.0,16
554275#62582,4255013.0,4.0,1
554276#62583,4255044.0,113.0,1
554277#62584,4255162.0,438.0,1
554278#62585,4255185.0,841.0,1
554279#62586,4255256.0,272.0,1
554280#62587,4255428.0,220.0,16
554281#62588,4255634.0,2011.0,8
554282#62589,4255669.0,361.0,16
554283#62590,4255749.0,368.0,1
554284#62591,4255925.0,351.0,1
554285#62592,4255931.0,5386.0,1
554286#62593,4256011.0,3.0,1
554287#62594,4256013.0,82.0,4
554288#62595,4256025.0,296.0,1
554289#62596,4256066.0,397.0,16
554290#62597,4256119.0,15801.0,2
554291#62598,4256127.0,250.0,1
554292#62599,4256148.0,2202.0,1
554293#62600,4256163.0,1.0,1
554294#62601,4256231.0,316.0,4
554295#62602,4256323.0,2123.0,1
554296#62603,4256470.0,159.0,8
554297#62604,4256475.0,556.0,8
554299#62605,4256640.0,172800.0,2
554300#62606,4256646.0,133.0,1
554301#62607,4256689.0,121.0,8
554303#62609,4256824.0,220.0,8
554304#62610,4256861.0,439.0,1
554305#62611,4256937.0,38998.0,16
554306#62612,4257072.0,144.0,8
554307#62613,4257079.0,240.0,8
554308#62614,4257186.0,15.0,2
554309#62615,4257230.0,14.0,2
554310#62616,4257238.0,1468.0,1
554311#62617,4257331.0,122.0,8
554312#62618,4257357.0,354.0,1
554313#62619,4257467.0,188.0,8
554315#62621,4257539.0,63.0,4
554316#62622,4257621.0,85.0,4
554317#62623,4257690.0,219.0,8
554319#62624,4257783.0,251.0,2
554320#62625,4257823.0,1748.0,4
554321#62626,4257929.0,405.0,1
554322#62627,4257931.0,307.0,8
554323#62628,4258046.0,15796.0,4
554325#62629,4258139.0,32903.0,4
554327#62631,4258268.0,1488.0,8
554328#62632,4258284.0,16032.0,4
554329#62633,4258355.0,25.0,1
554330#62634,4258381.0,7047.0,1
554331#62635,4258448.0,870.0,1
554332#62636,4258504.0,339.0,1
554334#62638,4258707.0,4190.0,1
554338#62639,4259032.0,26.0,1
554339#62640,4259051.0,2.0,1
554340#62641,4259058.0,2356.0,1
554341#62642,4259075.0,325.0,1
554342#62643,4259141.0,43.0,1
554343#62644,4259148.0,120685.0,1
554344#62645,4259188.0,2959.0,1
554345#62646,4259253.0,451.0,1
554346#62647,4259325.0,859.0,1
554347#62648,4259558.0,317.0,1
554349#62649,4259812.0,6.0,1
554350#62650,4259827.0,3329.0,1
554351#62651,4259884.0,437.0,8
554352#62652,4260132.0,294.0,1
554353#62653,4260185.0,6037.0,1
554354#62654,4260321.0,1069.0,8
554355#62655,4260485.0,366.0,1
554360#62658,4260827.0,79.0,8
554361#62659,4260985.0,388.0,1
554362#62660,4261173.0,1006.0,8
554364#62661,4261204.0,1021.0,4
554365#62662,4261225.0,1000.0,4
554366#62663,4261290.0,3614.0,1
554367#62664,4261307.0,431.0,4
554369#62666,4261390.0,1068.0,8
554370#62667,4261485.0,109.0,8
554371#62668,4261557.0,393.0,1
554372#62669,4261600.0,262.0,8
554373#62670,4261645.0,469.0,1
554374#62671,4261722.0,137.0,8
554375#62672,4261782.0,3127.0,8
554376#62673,4261991.0,379.0,1
554377#62674,4262054.0,7422.0,8
554378#62675,4262095.0,444.0,8
554379#62676,4262115.0,1.0,8
554381#62677,4262132.0,1206.0,8
554382#62678,4262177.0,2.0,8
554383#62679,4262191.0,1333.0,8
554384#62680,4262228.0,555.0,1
554385#62681,4262472.0,5.0,8
554386#62682,4262483.0,5292.0,8
554388#62683,4262499.0,279.0,1
554389#62684,4262517.0,36112.0,1
554392#62686,4262713.0,431.0,8
554393#62687,4262879.0,465.0,1
554395#62689,4263144.0,275.0,8
554397#62691,4263420.0,364.0,8
554398#62692,4263435.0,9.0,1
554399#62693,4263468.0,463.0,1
554400#62694,4263604.0,356.0,1
554401#62695,4263638.0,322.0,1
554402#62696,4263665.0,295.0,1
554403#62697,4263685.0,311.0,1
554404#62698,4263747.0,1616.0,1
554405#62699,4263758.0,319.0,1
554406#62700,4263778.0,234.0,1
554407#62701,4263797.0,198.0,1
554408#62702,4263836.0,127.0,8
554410#62704,4264038.0,1059.0,4
554411#62705,4264045.0,1052.0,4
554412#62706,4264047.0,130.0,1
554413#62707,4264050.0,1063.0,4
554414#62708,4264054.0,1059.0,4
554415#62709,4264057.0,120.0,1
554416#62710,4264082.0,99.0,1
554417#62711,4264097.0,96.0,1
554418#62712,4264103.0,30.0,1
554419#62713,4264108.0,18.0,1
554420#62714,4264114.0,19.0,1
554421#62715,4264171.0,368.0,1
554422#62716,4264189.0,9913.0,4
554423#62717,4264192.0,108.0,1
554424#62718,4264200.0,95.0,1
554425#62719,4264206.0,89.0,1
554426#62720,4264211.0,312.0,8
554427#62721,4264312.0,16912.0,1
554428#62722,4264397.0,64.0,1
554429#62723,4264404.0,57.0,1
554430#62724,4264423.0,38.0,1
554431#62725,4264430.0,31.0,1
554432#62726,4264437.0,26.0,1
554433#62727,4264444.0,26.0,1
554434#62728,4264454.0,47.0,1
554435#62729,4264562.0,698.0,1
554436#62730,4264732.0,84.0,8
554437#62731,4264835.0,92.0,8
554438#62732,4264970.0,146.0,8
554439#62733,4265101.0,12.0,8
554440#62734,4265172.0,909.0,8
554441#62735,4265331.0,7570.0,1
554442#62736,4265394.0,3.0,1
554443#62737,4265400.0,311.0,1
554444#62738,4265426.0,347.0,1
554445#62739,4265532.0,201.0,8
554446#62740,4265660.0,348.0,16
554447#62741,4265944.0,196.0,8
554448#62742,4266070.0,344.0,1
554449#62743,4266168.0,10.0,1
554450#62744,4266257.0,175.0,8
554451#62745,4266578.0,206.0,8
554452#62746,4266702.0,224.0,16
554453#62747,4266852.0,91.0,8
554454#62748,4266940.0,1129.0,8
554455#62749,4267029.0,981.0,1
554456#62750,4267132.0,139.0,8
554457#62751,4267339.0,1199.0,8
554458#62752,4267817.0,95.0,8
554460#62753,4268114.0,20732.0,1
554463#62755,4268374.0,4183.0,8
554464#62756,4268404.0,131582.0,8
554465#62757,4268690.0,283.0,8
554466#62758,4268892.0,3110.0,8
554467#62759,4268955.0,385.0,1
554468#62760,4268973.0,400.0,1
554469#62761,4268977.0,30.0,8
554470#62762,4268983.0,162.0,8
554471#62763,4268995.0,1093.0,8
554472#62764,4269001.0,280.0,1
554473#62765,4269055.0,318.0,1
554474#62766,4269079.0,312.0,1
554475#62767,4269111.0,4.0,1
554476#62768,4269117.0,80.0,1
554477#62769,4269124.0,75.0,1
554478#62770,4269149.0,45850.0,8
554479#62771,4269446.0,76.0,1
554480#62772,4269452.0,69.0,1
554481#62773,4269467.0,54.0,1
554482#62774,4269473.0,48.0,1
554483#62775,4269479.0,42.0,1
554484#62776,4269494.0,369.0,8
554486#62777,4269592.0,327.0,1
554487#62778,4269649.0,1353.0,8
554489#62779,4269887.0,231.0,1
554490#62780,4270144.0,611.0,8
554491#62781,4270192.0,312.0,8
554492#62782,4270208.0,616.0,8
554493#62783,4270247.0,534.0,8
554494#62784,4270264.0,575.0,8
554495#62785,4270276.0,4099.0,8
554496#62786,4270315.0,28.0,16
554497#62787,4270509.0,2127.0,8
554498#62788,4270542.0,32.0,16
554499#62789,4270653.0,569.0,1
554501#62791,4270705.0,61.0,16
554502#62792,4270789.0,502.0,8
554503#62793,4270842.0,563.0,8
554504#62794,4270850.0,554.0,8
554507#62795,4271370.0,119.0,8
554511#62796,4271394.0,494.0,8
554512#62797,4271438.0,64.0,16
554515#62798,4271628.0,58.0,8
554516#62799,4271815.0,385.0,1
554518#62801,4271939.0,10582.0,2
554519#62802,4271974.0,1038.0,8
554520#62803,4272051.0,1167.0,8
554521#62804,4272068.0,12.0,1
554522#62805,4272146.0,43.0,8
554523#62806,4272149.0,1393.0,1
554524#62807,4272150.0,61.0,8
554525#62808,4272223.0,172800.0,8
554526#62809,4272341.0,76.0,8
554527#62810,4272392.0,68.0,8
554528#62811,4272451.0,86318.0,16
554529#62812,4272508.0,112.0,8
554531#62813,4272562.0,835.0,8
554532#62814,4272577.0,22625.0,4
554533#62815,4272651.0,161141.0,2
554534#62816,4272685.0,5.0,1
554535#62817,4272730.0,3724.0,1
554536#62818,4272760.0,1.0,1
554537#62819,4272760.0,3.0,1
554538#62820,4272800.0,69.0,8
554539#62821,4272819.0,3.0,1
554541#62822,4272836.0,33803.0,4
554542#62823,4272898.0,84.0,8
554543#62824,4272899.0,3625.0,1
554544#62825,4273008.0,69.0,8
554545#62826,4273016.0,172800.0,8
554546#62827,4273108.0,110.0,8
554547#62828,4273134.0,6.0,1
554548#62829,4273156.0,84.0,8
554549#62830,4273170.0,180.0,4
554550#62831,4273177.0,3.0,1
554551#62832,4273206.0,240.0,4
554552#62833,4273332.0,3.0,1
554553#62834,4273344.0,98.0,8
554554#62835,4273354.0,172800.0,1
554555#62836,4273363.0,172800.0,8
554556#62837,4273414.0,172.0,1
554557#62838,4273468.0,88.0,8
554558#62839,4273569.0,1249.0,8
554559#62840,4273657.0,4.0,1
554560#62841,4274120.0,4.0,1
554561#62842,4274129.0,155.0,1
554562#62843,4274141.0,165.0,16
554563#62844,4274175.0,399.0,1
554564#62845,4274238.0,4.0,1
554565#62846,4274305.0,6.0,8
554566#62847,4274315.0,10829.0,8
554567#62848,4274317.0,335.0,8
554568#62849,4274385.0,5.0,1
554569#62850,4274439.0,9834.0,1
554570#62851,4274535.0,4.0,1
554571#62852,4274598.0,474.0,1
554572#62853,4274739.0,103.0,1
554573#62854,4274799.0,24383.0,8
554574#62855,4274825.0,64.0,8
554575#62856,4274905.0,74.0,1
554576#62857,4274921.0,916.0,4
554578#62858,4274946.0,453.0,1
554579#62859,4274965.0,4191.0,8
554580#62860,4274998.0,101.0,8
554581#62861,4275082.0,5711.0,8
554582#62862,4275096.0,163.0,8
554583#62863,4275173.0,56.0,8
554584#62864,4275211.0,4.0,1
554585#62865,4275245.0,221.0,8
554586#62866,4275254.0,362.0,1
554587#62867,4275290.0,621.0,8
554590#62869,4275358.0,4.0,1
554591#62870,4275367.0,40.0,1
554592#62871,4275377.0,30.0,1
554593#62872,4275408.0,118.0,1
554594#62873,4275443.0,86.0,8
554595#62874,4275523.0,29465.0,8
554596#62875,4275563.0,5.0,1
554597#62876,4275609.0,77.0,1
554598#62877,4275611.0,75.0,1
554599#62878,4275685.0,65.0,8
554600#62879,4275809.0,4.0,1
554601#62880,4275969.0,4.0,1
554602#62881,4276002.0,658.0,1
554604#62883,4276099.0,14171.0,1
554605#62884,4276103.0,14166.0,1
554607#62885,4276182.0,19753.0,8
554608#62886,4276182.0,4.0,1
554610#62887,4276201.0,180.0,8
554611#62888,4276502.0,191.0,8
554612#62889,4276503.0,4061.0,1
554613#62890,4276542.0,172800.0,16
554614#62891,4276559.0,5994.0,1
554617#62893,4276936.0,80.0,8
554619#62894,4277126.0,293.0,1
554620#62895,4277326.0,130.0,8
554621#62896,4277332.0,44731.0,4
554622#62897,4277370.0,106.0,8
554623#62898,4277465.0,965.0,1
554624#62899,4277481.0,5.0,1
554625#62900,4277572.0,1197.0,4
554626#62901,4277575.0,1415.0,4
554627#62902,4277580.0,62.0,8
554629#62903,4277649.0,2501.0,8
554630#62904,4277665.0,91.0,8
554631#62905,4277700.0,5.0,1
554633#62906,4277746.0,215.0,1
554637#62909,4277987.0,424.0,1
554638#62910,4278131.0,75.0,8
554639#62911,4278176.0,82.0,1
554640#62912,4278201.0,872.0,8
554641#62913,4278226.0,49.0,8
554642#62914,4278322.0,127.0,8
554643#62915,4278380.0,85.0,8
554644#62916,4278529.0,144.0,8
554645#62917,4278629.0,6.0,1
554646#62918,4278689.0,1429.0,1
554647#62919,4278689.0,33717.0,4
554648#62920,4278709.0,4.0,1
554649#62921,4278773.0,79.0,8
554650#62922,4278852.0,4.0,1
554651#62923,4278966.0,4.0,1
554653#62924,4279024.0,4.0,1
554654#62925,4279071.0,79.0,8
554655#62926,4279126.0,551.0,8
554657#62928,4279230.0,9.0,8
554658#62929,4279255.0,32.0,8
554659#62930,4279292.0,353.0,1
554660#62931,4279423.0,108.0,8
554661#62932,4279536.0,104.0,8
554662#62933,4279537.0,238.0,8
554663#62934,4279648.0,168.0,8
554664#62935,4279859.0,1869.0,8
554665#62936,4279868.0,218.0,8
554666#62937,4280059.0,82.0,16
554667#62938,4280103.0,77.0,8
554668#62939,4280120.0,376.0,1
554670#62940,4280167.0,235.0,8
554671#62941,4280253.0,59.0,16
554672#62942,4280271.0,153.0,8
554674#62943,4280528.0,881.0,1
554675#62944,4280612.0,8.0,1
554676#62945,4280664.0,109.0,4
554677#62946,4280686.0,189.0,8
554678#62947,4280692.0,144.0,4
554679#62948,4280815.0,475.0,4
554680#62949,4280822.0,17500.0,8
554683#62952,4280902.0,726.0,1
554684#62953,4280934.0,202.0,16
554685#62954,4280961.0,48460.0,16
554686#62955,4280980.0,8.0,1
554687#62956,4281008.0,911.0,8
554688#62957,4281073.0,119.0,8
554693#62958,4281125.0,595.0,8
554694#62959,4281173.0,7.0,1
554695#62960,4281243.0,48052.0,16
554696#62961,4281245.0,5.0,1
554697#62962,4281252.0,144.0,8
554698#62963,4281302.0,9295.0,4
554699#62964,4281317.0,6.0,1
554700#62965,4281357.0,272.0,32
554701#62966,4281375.0,104.0,8
554702#62967,4281388.0,6.0,1
554703#62968,4281579.0,1341.0,8
554704#62969,4281596.0,5.0,1
554705#62970,4281645.0,2199.0,2
554706#62971,4281703.0,172.0,32
554707#62972,4281719.0,6808.0,1
554708#62973,4281725.0,6802.0,1
554709#62974,4281731.0,6796.0,1
554710#62975,4281740.0,5.0,1
554711#62976,4281745.0,257.0,8
554712#62977,4281746.0,6781.0,1
554713#62978,4281767.0,1938.0,4
554714#62979,4281839.0,237.0,1
554715#62980,4281898.0,6.0,1
554716#62981,4281909.0,3108.0,4
554717#62982,4281916.0,1851.0,32
554718#62983,4281925.0,420.0,8
554719#62984,4282017.0,486.0,8
554720#62985,4282096.0,33034.0,4
554723#62986,4282162.0,137.0,8
554724#62987,4282171.0,5.0,1
554725#62988,4282219.0,135.0,8
554726#62989,4282267.0,6421.0,4
554727#62990,4282283.0,5.0,1
554729#62992,4282396.0,5.0,1
554730#62993,4282496.0,5.0,1
554732#62994,4282524.0,423.0,8
554733#62995,4282525.0,3006.0,8
554734#62996,4282538.0,121.0,4
554735#62997,4282581.0,9083.0,2
554736#62998,4282630.0,63.0,8
554737#62999,4282691.0,113.0,8
554738#63000,4282838.0,94.0,8
554739#63001,4282852.0,114.0,4
554741#63002,4282919.0,39.0,1
554742#63003,4282959.0,182.0,1
554743#63004,4282974.0,3241.0,8
554744#63005,4283008.0,263.0,1
554745#63006,4283041.0,80.0,8
554746#63007,4283099.0,6.0,1
554747#63008,4283145.0,5.0,1
554748#63009,4283161.0,170.0,1
554749#63010,4283225.0,1109.0,4
554750#63011,4283354.0,6.0,1
554751#63012,4283373.0,264.0,1
554752#63013,4283436.0,404.0,4
554754#63015,4283778.0,20.0,8
554755#63016,4283779.0,2410.0,32
554757#63018,4283802.0,95.0,8
554758#63019,4283824.0,6.0,1
554759#63020,4283843.0,491.0,4
554760#63021,4283993.0,108.0,8
554761#63022,4284001.0,577.0,8
554762#63023,4284047.0,10393.0,4
554763#63024,4284049.0,6904.0,2
554764#63025,4284082.0,12862.0,4
554765#63026,4284162.0,347.0,4
554766#63027,4284351.0,848.0,4
554767#63028,4284352.0,102224.0,4
554768#63029,4284586.0,1606.0,4
554769#63030,4284870.0,7.0,1
554770#63031,4284949.0,5.0,1
554771#63032,4285035.0,153.0,4
554772#63033,4285134.0,402.0,1
554773#63034,4285192.0,7914.0,4
554774#63035,4285272.0,1435.0,16
554775#63036,4285346.0,189.0,8
554777#63038,4285526.0,243.0,1
554778#63039,4285555.0,2563.0,8
554779#63040,4285561.0,109.0,8
554780#63041,4285686.0,205.0,8
554781#63042,4285787.0,110.0,1
554782#63043,4285840.0,212.0,1
554783#63044,4285912.0,161.0,8
554784#63045,4285925.0,416.0,16
554785#63046,4286184.0,252.0,1
554786#63047,4286239.0,485.0,32
554787#63048,4286340.0,45289.0,8
554788#63049,4286350.0,9.0,1
554789#63050,4286460.0,5.0,1
554790#63051,4286563.0,184.0,1
554791#63052,4286605.0,94.0,1
554792#63053,4286663.0,72.0,16
554793#63054,4286663.0,2288.0,8
554794#63055,4286741.0,719.0,32
554795#63056,4286819.0,57673.0,16
554796#63057,4286979.0,229.0,1
554797#63058,4287069.0,72.0,16
554798#63059,4287187.0,93.0,1
554799#63060,4287268.0,186.0,16
554800#63061,4287357.0,272.0,1
554801#63062,4287386.0,99.0,8
554802#63063,4287566.0,154.0,32
554803#63064,4287731.0,104194.0,24
554811#63072,4287799.0,98.0,8
554825#63084,4287841.0,203.0,1
554845#63104,4287897.0,130.0,16
554847#63106,4287899.0,736.0,32
554875#63130,4288090.0,241.0,16
554876#63131,4288173.0,248.0,1
554877#63132,4288292.0,49870.0,8
554878#63133,4288343.0,99.0,8
554879#63134,4288370.0,196.0,16
554880#63135,4288440.0,172.0,1
554881#63136,4288603.0,280.0,16
554882#63137,4288640.0,228.0,1
554883#63138,4288657.0,558.0,32
554884#63139,4288743.0,59021.0,8
554885#63140,4288764.0,1.0,1
554886#63141,4288827.0,5.0,1
554887#63142,4288931.0,193.0,1
554888#63143,4289063.0,377.0,16
554890#63145,4289169.0,207.0,1
554891#63146,4289226.0,854.0,32
554892#63147,4289231.0,612.0,8
554893#63148,4289238.0,172800.0,2
554894#63149,4289399.0,198.0,1
554895#63150,4289451.0,7.0,1
554896#63151,4289469.0,23854.0,1
554897#63152,4289492.0,69296.0,16
554899#63153,4289589.0,5.0,1
554900#63154,4289603.0,46.0,8
554901#63155,4289606.0,1.0,1
554902#63156,4289687.0,184.0,1
554904#63158,4289703.0,2374.0,8
554905#63159,4289819.0,13.0,1
554906#63160,4289871.0,331.0,8
554907#63161,4290084.0,5692.0,32
554908#63162,4290092.0,3620.0,8
554909#63163,4290217.0,477.0,8
554910#63164,4290276.0,76.0,1
554911#63165,4290278.0,74.0,1
554912#63166,4290291.0,90.0,8
554913#63167,4290328.0,248.0,1
554914#63168,4290375.0,194.0,1
554915#63169,4290377.0,193.0,1
554916#63170,4290388.0,190.0,8
554917#63171,4290477.0,14.0,1
554918#63172,4290610.0,10.0,1
554919#63173,4290621.0,201.0,1
554920#63174,4290676.0,1323.0,1
554921#63175,4290699.0,1.0,1
554922#63176,4290717.0,421.0,8
554923#63177,4290738.0,1.0,1
554924#63178,4290756.0,25595.0,4
554925#63179,4290839.0,266.0,1
554926#63180,4290869.0,5.0,1
554927#63181,4291150.0,2.0,4
554929#63182,4291162.0,2.0,1
554930#63183,4291166.0,1.0,1
554931#63184,4291180.0,131.0,2
554932#63185,4291183.0,7121.0,1
554933#63186,4291220.0,226.0,1
554934#63187,4291223.0,403.0,2
554937#63188,4291236.0,189.0,4
554938#63189,4291365.0,259.0,2
554939#63190,4291375.0,465.0,1
554940#63191,4291403.0,5.0,1
554941#63192,4291410.0,34967.0,4
554942#63193,4291415.0,2.0,1
554943#63194,4291439.0,180.0,4
554944#63195,4291526.0,180.0,4
554945#63196,4291702.0,40976.0,2
554946#63197,4291706.0,28921.0,2
554947#63198,4291730.0,40948.0,2
554948#63199,4291780.0,40498.0,2
554949#63200,4291899.0,5.0,1
554950#63201,4291934.0,178.0,1
554951#63202,4292051.0,4.0,1
554952#63203,4292168.0,1535.0,8
554953#63204,4292169.0,213.0,1
554954#63205,4292206.0,352.0,1
554955#63206,4292235.0,4.0,1
554956#63207,4292402.0,5.0,1
554957#63208,4292467.0,172.0,1
554958#63209,4292664.0,377.0,1
554959#63210,4292756.0,225.0,1
554960#63211,4292980.0,615.0,8
554961#63212,4293191.0,40126.0,2
554962#63213,4293229.0,5514.0,4
554965#63214,4293320.0,63.0,2
554966#63215,4293456.0,17.0,1
554971#63216,4293488.0,622.0,8
554972#63217,4293508.0,3.0,1
554974#63218,4293521.0,1853.0,2
554976#63219,4293628.0,297.0,8
554977#63220,4293756.0,246.0,1
554978#63221,4293769.0,352.0,8
554979#63222,4293879.0,429.0,24
554980#63223,4293881.0,165378.0,32
554981#63224,4293940.0,47238.0,32
554982#63225,4293951.0,5.0,1
554983#63226,4294058.0,244.0,8
554984#63227,4294141.0,1393.0,8
554985#63228,4294235.0,22.0,1
554986#63229,4294256.0,318.0,8
554987#63230,4294299.0,1.0,1
554988#63231,4294303.0,1833.0,32
554990#63232,4294408.0,13316.0,1
554991#63233,4294529.0,447.0,8
554992#63234,4294586.0,5.0,1
554993#63235,4294824.0,92.0,1
554994#63236,4294860.0,509.0,8
554995#63237,4294935.0,60.0,1
554996#63238,4294963.0,102612.0,1
554997#63239,4295101.0,5.0,1
554999#63240,4295365.0,618.0,8
555000#63241,4295365.0,18.0,1
555001#63242,4295449.0,7.0,1
555005#63243,4295523.0,41.0,1
555006#63244,4295533.0,4.0,1
555007#63245,4295550.0,77234.0,8
555008#63246,4295574.0,74.0,1
555009#63247,4295587.0,128640.0,1
555010#63248,4295595.0,49.0,1
555011#63249,4295647.0,5.0,1
555012#63250,4295708.0,4.0,1
555013#63251,4295781.0,3.0,1
555014#63252,4295785.0,54.0,1
555016#63253,4295833.0,1274.0,32
555017#63254,4295872.0,45862.0,8
555018#63255,4296034.0,700.0,4
555019#63256,4296097.0,133.0,1
555020#63257,4296213.0,73.0,1
555021#63258,4296226.0,5.0,1
555022#63259,4296321.0,196.0,1
555023#63260,4296348.0,1.0,1
555024#63261,4296405.0,11.0,1
555025#63262,4296421.0,79.0,1
555026#63263,4296433.0,291.0,8
555027#63264,4296435.0,132.0,8
555028#63265,4296462.0,4.0,1
555029#63266,4296582.0,218.0,1
555030#63267,4296639.0,31187.0,16
555031#63268,4296681.0,61.0,1
555032#63269,4296720.0,5.0,1
555033#63270,4296738.0,454.0,8
555036#63272,4296860.0,4.0,1
555037#63273,4296867.0,119.0,1
555038#63274,4296925.0,51.0,1
555039#63275,4296940.0,101.0,8
555040#63276,4296983.0,100.0,32
555041#63277,4296999.0,66.0,1
555042#63278,4297049.0,3.0,1
555043#63279,4297102.0,136.0,8
555044#63280,4297106.0,9.0,1
555045#63281,4297143.0,1141.0,32
555046#63282,4297220.0,412.0,8
555047#63283,4297371.0,140.0,8
555049#63284,4297541.0,18248.0,8
555050#63285,4297542.0,399.0,1
555051#63286,4297557.0,128699.0,1
555052#63287,4297569.0,131159.0,1
555053#63288,4297574.0,42769.0,16
555054#63289,4297607.0,36573.0,8
555055#63290,4297633.0,33.0,1
555056#63291,4297662.0,131066.0,1
555057#63292,4297675.0,130175.0,1
555058#63293,4297788.0,127.0,1
555059#63294,4297845.0,92.0,1
555060#63295,4297861.0,16.0,1
555061#63296,4297866.0,105.0,1
555062#63297,4297884.0,34285.0,1
555063#63298,4297890.0,33854.0,1
555064#63299,4297992.0,98.0,1
555065#63300,4298126.0,150708.0,1
555066#63301,4298131.0,25.0,1
555067#63302,4298139.0,145.0,1
555068#63303,4298231.0,6.0,1
555069#63304,4298293.0,682.0,32
555070#63305,4298351.0,7.0,1
555071#63306,4298447.0,104.0,1
555072#63307,4298664.0,97.0,1
555073#63308,4298754.0,602.0,8
555074#63309,4299004.0,117.0,1
555075#63310,4299033.0,100.0,1
555076#63311,4299160.0,169.0,1
555077#63312,4299251.0,2.0,1
555078#63313,4299297.0,104.0,1
555079#63314,4299390.0,288.0,8
555080#63315,4299425.0,207.0,1
555081#63316,4299459.0,139.0,1
555082#63317,4299501.0,353.0,1
555083#63318,4299588.0,83.0,1
555084#63319,4299596.0,2.0,1
555085#63320,4299692.0,409.0,8
555086#63321,4299853.0,35.0,1
555087#63322,4299888.0,6.0,1
555088#63323,4299939.0,36.0,1
555089#63324,4299968.0,276.0,8
555090#63325,4300145.0,420.0,8
555091#63326,4300194.0,4.0,1
555092#63327,4300206.0,45.0,1
555093#63328,4300282.0,111.0,1
555094#63329,4300317.0,1.0,1
555097#63330,4300434.0,33.0,1
555099#63331,4300460.0,666.0,8
555100#63332,4300480.0,29.0,1
555101#63333,4300527.0,336.0,8
555102#63334,4300537.0,8.0,1
555103#63335,4300670.0,2232.0,2
555104#63336,4300813.0,93.0,1
555105#63337,4300819.0,87.0,1
555106#63338,4300832.0,74.0,1
555107#63339,4300841.0,65.0,1
555108#63340,4300939.0,190.0,1
555109#63341,4300943.0,185.0,1
555110#63342,4300945.0,181.0,1
555111#63343,4300948.0,175.0,1
555112#63344,4301021.0,106.0,1
555113#63345,4301179.0,160.0,1
555114#63346,4301221.0,5594.0,1
555115#63347,4301223.0,5592.0,1
555116#63348,4301225.0,5590.0,1
555117#63349,4301227.0,5588.0,1
555118#63350,4301277.0,305.0,8
555119#63351,4301386.0,27.0,1
555120#63352,4301597.0,460.0,8
555121#63353,4301668.0,2.0,8
555122#63354,4301752.0,307.0,8
555123#63355,4302079.0,405.0,8
555124#63356,4302372.0,19.0,1
555125#63357,4302713.0,1554.0,8
555126#63358,4303179.0,263.0,1
555127#63359,4303265.0,508.0,32
555128#63360,4303501.0,1462.0,1
555129#63361,4303786.0,42.0,32
555130#63362,4303842.0,2600.0,32
555131#63363,4303976.0,2.0,4
555134#63364,4303992.0,2435.0,4
555135#63365,4304007.0,171.0,1
555136#63366,4304368.0,54.0,2
555137#63367,4304391.0,45.0,8
555138#63368,4304473.0,39012.0,2
555139#63369,4304530.0,182.0,8
555140#63370,4304731.0,38820.0,2
555142#63372,4305018.0,771.0,1
555147#63377,4305843.0,390.0,1
555148#63378,4306265.0,673.0,1
555149#63379,4306329.0,111.0,4
555150#63380,4306437.0,698.0,4
555151#63381,4306440.0,233.0,32
555152#63382,4306450.0,94.0,16
555153#63383,4306456.0,132.0,32
555154#63384,4306554.0,10.0,24
555155#63385,4306556.0,218.0,8
555157#63386,4306587.0,295.0,1
555158#63387,4306599.0,172800.0,32
555160#63388,4306611.0,207.0,8
555161#63389,4306628.0,10.0,8
555162#63390,4306649.0,177.0,16
555163#63391,4306818.0,1966.0,32
555164#63392,4306837.0,232.0,24
555165#63393,4306843.0,113.0,8
555166#63394,4306934.0,34.0,4
555167#63395,4306956.0,108.0,4
555168#63396,4306973.0,386.0,4
555169#63397,4307079.0,188.0,8
555170#63398,4307117.0,6.0,1
555171#63399,4307128.0,1.0,4
555173#63400,4307139.0,909.0,4
555174#63401,4307226.0,2327.0,4
555175#63402,4307345.0,218.0,32
555176#63403,4307389.0,172800.0,1
555177#63404,4308296.0,196.0,1
555178#63405,4308443.0,69077.0,8
555180#63406,4308605.0,1529.0,4
555181#63407,4308714.0,398.0,4
555182#63408,4309270.0,116.0,4
555183#63409,4309283.0,104.0,16
555184#63410,4309397.0,11.0,24
555185#63411,4309402.0,193.0,8
