pod,queue_sec,jct_sec
ph-application-1508364558011-21931-pn7zk,0.0,11.0
ph-application-1508364558011-21955-rcgnx,2.0,13.0
ph-application-1508364558011-22036-hzm2z,1370.0,1381.0
ph-application-1508364558011-2207-76k9r,2.0,13.0
ph-application-1508364558011-22085-sq7jj,0.0,11.0
ph-application-1508364558011-22140-lmtcp,1586.0,1587.0
ph-application-1508364558011-22147-q8nnf,1.0,12.0
ph-application-1508364558011-22358-t5zlb,1.0,2.0
ph-application-1508364558011-22849-2phbf,1333.0,1334.0
ph-application-1508364558011-22938-2cclj,2.0,13.0
ph-application-1508364558011-22964-grnbp,1372.0,1374.0
ph-application-1508364558011-22991-wlm46,5.0,6.0
ph-application-1508364558011-23044-2ftwl,0.0,11.0
ph-application-1508364558011-23228-vvfwx,0.0,11.0
ph-application-1508364558011-23290-bhgmw,0.0,11.0
ph-application-1508364558011-23343-vjdpg,0.0,1.0
ph-application-1508364558011-23669-drv6z,1.0,12.0
ph-application-1508364558011-23959-b4nzd,1.0,12.0
ph-application-1508364558011-2401-mvcfd,26.0,37.0
ph-application-1508364558011-24183-bj2fb,3.0,4.0
ph-application-1508364558011-24291-c5rhs,1.0,2.0
ph-application-1508364558011-24333-9gpvt,1.0,2.0
ph-application-1508364558011-24422-hhnks,0.0,12.0
ph-application-1508364558011-24453-tb22c,0.0,11.0
ph-application-1508364558011-2450-s49wk,26.0,37.0
ph-application-1508364558011-24538-tsl96,0.0,11.0
ph-application-1508364558011-2457-wr9kb,66.0,77.0
ph-application-1508364558011-24584-d2d9j,0.0,11.0
ph-application-1508364558011-24678-ppssc,1.0,13.0
ph-application-1508364558011-24780-qmgwp,2.0,14.0
ph-application-1508364558011-24799-h6gft,2.0,14.0
ph-application-1508364558011-24836-vbqwg,4.0,15.0
ph-application-1508364558011-24905-t27nc,16.0,28.0
ph-application-1508364558011-24958-lkdwm,16.0,28.0
ph-application-1508364558011-25002-ww9w6,36.0,48.0
ph-application-1508364558011-25096-r2hrv,4.0,15.0
ph-application-1508364558011-25153-szggm,0.0,11.0
ph-application-1508364558011-25332-7rzsq,17.0,29.0
ph-application-1508364558011-25382-g9j86,632.0,643.0
ph-application-1508364558011-25442-xvjlr,16.0,28.0
ph-application-1508364558011-25518-n9b8p,36.0,37.0
ph-application-1508364558011-25522-rw2d4,46.0,57.0
ph-application-1508364558011-2553-mk59n,76.0,78.0
ph-application-1508364558011-25706-5l4kn,3.0,14.0
ph-application-1508364558011-25739-jsxf6,3.0,14.0
ph-application-1508364558011-2579-4ff54,75.0,86.0
ph-application-1508364558011-25971-prpks,1.0,12.0
ph-application-1508364558011-26098-hr4hg,4.0,15.0
ph-application-1508364558011-26158-t7xxd,0.0,11.0
ph-application-1508364558011-2624-m2mrt,455.0,456.0
ph-application-1508364558011-26356-b7fcw,2.0,13.0
ph-application-1508364558011-26380-hcbdl,2.0,13.0
ph-application-1508364558011-26396-7wxdn,4.0,5.0
ph-application-1508364558011-26728-5rtd4,1.0,12.0
ph-application-1508364558011-26775-l7qm9,27.0,28.0
ph-application-1508364558011-26845-fl7np,0.0,11.0
ph-application-1508364558011-26852-2g68z,0.0,11.0
ph-application-1508364558011-27051-wdgrm,1287.0,1288.0
ph-application-1508364558011-27175-sxllw,0.0,1.0
ph-application-1508364558011-27177-zwmjn,0.0,11.0
ph-application-1508364558011-27192-bk5rs,1.0,12.0
ph-application-1508364558011-27346-gl7p7,0.0,11.0
ph-application-1508364558011-27522-2w76h,3.0,15.0
ph-application-1508364558011-27533-29dmn,0.0,11.0
ph-application-1508364558011-27760-9ldxz,0.0,11.0
ph-application-1508364558011-27799-6x5nt,716.0,717.0
ph-application-1508364558011-27860-pr5dh,554.0,566.0
ph-application-1508364558011-27934-gvm9g,47.0,58.0
ph-application-1508364558011-28153-l2cj2,22.0,34.0
ph-application-1508364558011-28156-c97dv,23.0,24.0
ph-application-1508364558011-28237-25rgl,18.0,19.0
ph-application-1508364558011-28394-n7cds,9.0,21.0
ph-application-1508364558011-28419-txdr5,343.0,354.0
ph-application-1508364558011-28464-jr82p,5.0,17.0
ph-application-1508364558011-28588-jsnkg,0.0,11.0
ph-application-1508364558011-2861-r2d9j,0.0,1.0
ph-application-1508364558011-28828-c4tpf,6.0,17.0
ph-application-1508364558011-28993-jhx79,0.0,11.0
ph-application-1508364558011-29037-vchmv,0.0,12.0
ph-application-1508364558011-29067-9jx2z,0.0,12.0
ph-application-1508364558011-29092-bzn96,0.0,12.0
ph-application-1508364558011-29094-v2q9x,11.0,23.0
ph-application-1508364558011-29117-gz7cq,11.0,22.0
ph-application-1508364558011-29163-wkkz8,10.0,21.0
ph-application-1508364558011-2918-4gd9f,2.0,13.0
ph-application-1508364558011-29269-vbclx,5.0,6.0
ph-application-1508364558011-2930-x6j8x,57.0,58.0
ph-application-1508364558011-29381-qhb2g,40.0,52.0
ph-application-1508364558011-29440-jbhq4,0.0,11.0
ph-application-1508364558011-29500-xq29w,0.0,11.0
ph-application-1508364558011-2951-dw9vd,67.0,68.0
ph-application-1508364558011-29527-njp5v,0.0,11.0
ph-application-1508364558011-29649-qsg25,1.0,12.0
ph-application-1508364558011-29666-kcdml,0.0,11.0
ph-application-1508364558011-29679-zsksj,7.0,18.0
ph-application-1508364558011-29775-j72bk,8.0,20.0
ph-application-1508364558011-29786-lrzsk,8.0,20.0
ph-application-1508364558011-29829-grfvs,12.0,24.0
ph-application-1508364558011-29867-458tr,12.0,24.0
ph-application-1508364558011-29894-2pmhp,13.0,25.0
ph-application-1508364558011-29938-shksn,13.0,24.0
ph-application-1508364558011-30100-chkcj,10.0,21.0
ph-application-1508364558011-30138-r6tjf,37.0,39.0
ph-application-1508364558011-30146-gf6zg,67.0,69.0
ph-application-1508364558011-30151-cw9nt,47.0,59.0
ph-application-1508364558011-30190-48n7s,26.0,27.0
ph-application-1508364558011-30227-r2tdw,1349.0,1360.0
ph-application-1508364558011-30298-vfz28,302.0,303.0
ph-application-1508364558011-30595-znhcz,1.0,2.0
ph-application-1508364558011-30856-qc7ln,1.0,13.0
ph-application-1508364558011-30946-q9t86,6.0,7.0
ph-application-1508364558011-31023-vprmc,0.0,12.0
ph-application-1508364558011-31056-mgvdd,1.0,12.0
ph-application-1508364558011-31149-fj8m7,3.0,14.0
ph-application-1508364558011-31224-nsch7,17.0,29.0
ph-application-1508364558011-31775-svlqn,0.0,11.0
ph-application-1508364558011-31810-l2m25,0.0,12.0
ph-application-1508364558011-3207-srgrs,69.0,70.0
ph-application-1508364558011-3214-88595,79.0,90.0
ph-application-1508364558011-32192-p9tjc,0.0,1.0
ph-application-1508364558011-32321-nxz98,0.0,11.0
ph-application-1508364558011-3234-lk5t4,79.0,91.0
ph-application-1508364558011-32524-fxlvq,0.0,11.0
ph-application-1508364558011-32626-krkx5,0.0,11.0
ph-application-1508364558011-32628-tm96r,0.0,11.0
ph-application-1508364558011-32754-zqgsd,0.0,11.0
ph-application-1508364558011-32776-7jpfv,1337.0,1348.0
ph-application-1508364558011-32797-4hj79,0.0,11.0
ph-application-1508364558011-32918-fbwnl,1346.0,1348.0
ph-application-1508364558011-32981-hn8vw,0.0,1.0
ph-application-1508364558011-33020-m27mt,1.0,3.0
ph-application-1508364558011-33026-22jlz,3.0,5.0
ph-application-1508364558011-3305-dvhm7,99.0,110.0
ph-application-1508364558011-33101-j9nwh,4.0,5.0
ph-application-1508364558011-33132-crxdt,7.0,9.0
ph-application-1508364558011-33180-8glvs,8.0,9.0
ph-application-1508364558011-33404-cvhvj,0.0,1.0
ph-application-1508364558011-33774-x2x27,0.0,11.0
ph-application-1508364558011-3379-bmbg2,118.0,129.0
ph-application-1508364558011-33799-cvvcn,0.0,11.0
ph-application-1508364558011-33823-hdv57,0.0,11.0
ph-application-1508364558011-3399-sdbwx,118.0,129.0
ph-application-1508364558011-34322-tkgrc,2.0,13.0
ph-application-1508364558011-34616-r6pc7,4.0,15.0
ph-application-1508364558011-34677-7p6sp,3.0,15.0
ph-application-1508364558011-3474-mbcnf,0.0,11.0
ph-application-1508364558011-35065-9bwfx,2.0,13.0
ph-application-1508364558011-35074-d987s,9.0,20.0
ph-application-1508364558011-35090-gst5d,13.0,25.0
ph-application-1508364558011-35120-5hjvm,41.0,52.0
ph-application-1508364558011-35190-fx4v4,0.0,11.0
ph-application-1508364558011-35377-9xhnh,12.0,14.0
ph-application-1508364558011-35450-cb5dc,13.0,24.0
ph-application-1508364558011-35744-zvc69,13.0,14.0
ph-application-1508364558011-35826-fsxpf,13.0,24.0
ph-application-1508364558011-35832-7rlf5,59.0,71.0
ph-application-1508364558011-36073-jvsmw,1.0,13.0
ph-application-1508364558011-36140-mkpj9,0.0,11.0
ph-application-1508364558011-36506-c6zpj,1.0,13.0
ph-application-1508364558011-36588-vcjcd,0.0,11.0
ph-application-1508364558011-36634-qj2mm,1.0,13.0
ph-application-1508364558011-36657-ptknx,1271.0,1282.0
ph-application-1508364558011-36686-57kmk,1320.0,1332.0
ph-application-1508364558011-36725-knwsd,0.0,11.0
ph-application-1508364558011-36773-x8mh8,1.0,13.0
ph-application-1508364558011-36901-xt2cb,9.0,10.0
ph-application-1508364558011-36929-qmpn7,0.0,11.0
ph-application-1508364558011-37072-dp4wp,1.0,12.0
ph-application-1508364558011-37159-9dzkk,1.0,13.0
ph-application-1508364558011-37282-mk7wq,0.0,11.0
ph-application-1508364558011-37444-q2f72,1.0,13.0
ph-application-1508364558011-37460-q8fd9,6.0,17.0
ph-application-1508364558011-37538-wggmn,10.0,22.0
ph-application-1508364558011-37550-qml5t,28.0,40.0
ph-application-1508364558011-37551-c495h,29.0,40.0
ph-application-1508364558011-3756-dnq7m,6.0,17.0
ph-application-1508364558011-37938-k8p4k,1.0,12.0
ph-application-1508364558011-37988-8gh2g,195.0,206.0
ph-application-1508364558011-38015-b89lz,0.0,11.0
ph-application-1508364558011-38061-5clql,222.0,233.0
ph-application-1508364558011-38077-d9xxk,1161.0,1172.0
ph-application-1508364558011-38092-jgd2k,0.0,11.0
ph-application-1508364558011-38105-bgmcz,0.0,11.0
ph-application-1508364558011-38166-5zqhl,1.0,3.0
ph-application-1508364558011-38326-s5m75,4.0,5.0
ph-application-1508364558011-38489-tbd6r,36.0,47.0
ph-application-1508364558011-38605-mqb6m,5.0,6.0
ph-application-1508364558011-38618-2xvt9,5.0,6.0
ph-application-1508364558011-38655-ml75q,8.0,10.0
ph-application-1508364558011-3899-bz2p6,7.0,18.0
ph-application-1508364558011-39397-7q6xp,1.0,13.0
ph-application-1508364558011-3972-b26mj,7.0,19.0
ph-application-1508364558011-39756-ssnth,3.0,14.0
ph-application-1508364558011-39822-dnfzj,9.0,21.0
ph-application-1508364558011-39841-kkdpw,9.0,20.0
ph-application-1508364558011-39955-nrf9s,17.0,29.0
ph-application-1508364558011-4002-mqwp8,7.0,19.0
ph-application-1508364558011-40140-rsqz6,18.0,29.0
ph-application-1508364558011-40178-994x4,18.0,29.0
ph-application-1508364558011-40230-86dht,17.0,28.0
ph-application-1508364558011-40246-z2hrw,47.0,58.0
ph-application-1508364558011-40341-2cvl4,2.0,13.0
ph-application-1508364558011-40564-2zhrj,4.0,15.0
ph-application-1508364558011-40629-kgntz,261.0,262.0
ph-application-1508364558011-4073-8sxft,18.0,29.0
ph-application-1508364558011-40775-g2ggl,0.0,11.0
ph-application-1508364558011-41113-6t298,4.0,15.0
ph-application-1508364558011-41159-rb2bt,3.0,5.0
ph-application-1508364558011-41184-8695d,7.0,9.0
ph-application-1508364558011-41221-hwt7p,8.0,9.0
ph-application-1508364558011-41233-thktr,26.0,27.0
ph-application-1508364558011-41276-vwj58,25.0,27.0
ph-application-1508364558011-41353-625rd,26.0,27.0
ph-application-1508364558011-41369-t7gh8,27.0,28.0
ph-application-1508364558011-41381-h86fp,27.0,28.0
ph-application-1508364558011-41412-467t6,0.0,11.0
ph-application-1508364558011-41525-qcz9j,221.0,232.0
ph-application-1508364558011-41586-jzqlx,3.0,14.0
ph-application-1508364558011-41733-sz9fr,0.0,11.0
ph-application-1508364558011-41782-vdzpt,1.0,12.0
ph-application-1508364558011-41861-5m67l,0.0,11.0
ph-application-1508364558011-41863-2qt7l,0.0,11.0
ph-application-1508364558011-41864-44w27,2.0,13.0
ph-application-1508364558011-42234-mtjk5,1.0,13.0
ph-application-1508364558011-42247-9kph9,3.0,14.0
ph-application-1508364558011-42470-49gln,1226.0,1227.0
ph-application-1508364558011-42475-qnt6r,0.0,11.0
ph-application-1508364558011-42497-fpcpr,0.0,11.0
ph-application-1508364558011-42754-thjk9,0.0,11.0
ph-application-1508364558011-42766-989fm,0.0,11.0
ph-application-1508364558011-42930-tz6cf,0.0,12.0
ph-application-1508364558011-4296-bt76x,28.0,39.0
ph-application-1508364558011-43199-vz2cx,0.0,12.0
ph-application-1508364558011-43218-z9vnd,0.0,11.0
ph-application-1508364558011-43426-v8vf5,0.0,11.0
ph-application-1508364558011-43827-5tzgz,1.0,12.0
ph-application-1508364558011-43856-8z798,1.0,12.0
ph-application-1508364558011-43878-xjqxl,1.0,12.0
ph-application-1508364558011-43911-699ts,0.0,11.0
ph-application-1508364558011-43925-hdbl2,3.0,14.0
ph-application-1508364558011-43988-j4hb9,3.0,14.0
ph-application-1508364558011-44011-fk22z,18.0,29.0
ph-application-1508364558011-44045-l8m8g,7.0,18.0
ph-application-1508364558011-44046-8kvxl,11.0,22.0
ph-application-1508364558011-44169-vqncs,0.0,11.0
ph-application-1508364558011-44642-rx8pt,14.0,25.0
ph-application-1508364558011-44933-qjwsj,20.0,31.0
ph-application-1508364558011-4497-hc9cg,35.0,46.0
ph-application-1508364558011-44981-f6zkv,20.0,31.0
ph-application-1508364558011-45036-8tcw4,20.0,31.0
ph-application-1508364558011-45341-6ds4z,20.0,31.0
ph-application-1508364558011-45502-jc2mk,28.0,39.0
ph-application-1508364558011-45540-6jxpg,28.0,39.0
ph-application-1508364558011-45579-q9pxv,28.0,39.0
ph-application-1508364558011-45623-87vf2,38.0,49.0
ph-application-1508364558011-46054-9xxkl,1.0,12.0
ph-application-1508364558011-4613-nk5d8,2.0,13.0
ph-application-1508364558011-46556-5xd7z,0.0,11.0
ph-application-1508364558011-46597-gkntl,1114.0,1125.0
ph-application-1508364558011-46849-b456t,2.0,13.0
ph-application-1508364558011-46893-hxd72,1054.0,1065.0
ph-application-1508364558011-46995-cvqz4,0.0,12.0
ph-application-1508364558011-47038-ljjhn,0.0,11.0
ph-application-1508364558011-47125-vmblf,0.0,11.0
ph-application-1508364558011-47134-88jgq,2.0,14.0
ph-application-1508364558011-47391-mnxrp,0.0,1.0
ph-application-1508364558011-47429-2z4pf,1054.0,1066.0
ph-application-1508364558011-4756-4p622,8.0,19.0
ph-application-1508364558011-4781-8n6km,12.0,23.0
ph-application-1508364558011-47822-sp59x,4.0,5.0
ph-application-1508364558011-47847-dj2xh,2.0,13.0
ph-application-1508364558011-4786-x64dz,60.0,72.0
ph-application-1508364558011-48028-h888l,10.0,22.0
ph-application-1508364558011-48123-dts2f,12.0,13.0
ph-application-1508364558011-48253-8sddv,8.0,19.0
ph-application-1508364558011-48372-8q6r5,2.0,13.0
ph-application-1508364558011-48545-527gb,0.0,11.0
ph-application-1508364558011-4862-jm8m8,80.0,91.0
ph-application-1508364558011-48861-4ms6r,779.0,780.0
ph-application-1508364558011-48980-jgdvr,1090.0,1092.0
ph-application-1508364558011-4900-lsrrh,90.0,101.0
ph-application-1508364558011-49048-4mfp7,0.0,1.0
ph-application-1508364558011-49099-8lv74,0.0,11.0
ph-application-1508364558011-49198-d8lhj,0.0,11.0
ph-application-1508364558011-49369-jqx6s,1055.0,1066.0
ph-application-1508364558011-49425-cqpkr,0.0,12.0
ph-application-1508364558011-49452-cx5dp,0.0,11.0
ph-application-1508364558011-4957-k7bgw,849.0,850.0
ph-application-1508364558011-49606-z6kt4,0.0,11.0
ph-application-1508364558011-49963-t7dgj,0.0,11.0
ph-application-1508364558011-50121-l6dsk,0.0,11.0
ph-application-1508364558011-5058-k7r7x,89.0,100.0
ph-application-1508364558011-50636-dqq8h,0.0,13.0
ph-application-1508364558011-50769-hnf47,0.0,13.0
ph-application-1508364558011-50785-2v6m9,0.0,13.0
ph-application-1508364558011-50870-c5d5m,1.0,13.0
ph-application-1508364558011-50924-52l7g,0.0,2.0
ph-application-1508364558011-50978-p855p,0.0,12.0
ph-application-1508364558011-51066-25ww8,0.0,12.0
ph-application-1508364558011-51090-7n75h,4.0,15.0
ph-application-1508364558011-51138-29jkn,16.0,27.0
ph-application-1508364558011-51240-4hf86,0.0,1.0
ph-application-1508364558011-5137-n2l42,129.0,140.0
ph-application-1508364558011-51481-c7bm2,2.0,13.0
ph-application-1508364558011-51567-2gl9v,10.0,21.0
ph-application-1508364558011-5157-gt25s,159.0,170.0
ph-application-1508364558011-51622-57dq9,68.0,79.0
ph-application-1508364558011-51781-64mrl,9.0,20.0
ph-application-1508364558011-51909-lg6lr,6.0,7.0
ph-application-1508364558011-51935-8zq5k,6.0,17.0
ph-application-1508364558011-51971-k2jnt,1019.0,1030.0
ph-application-1508364558011-52024-dl4xw,0.0,11.0
ph-application-1508364558011-52292-6gmfb,0.0,11.0
ph-application-1508364558011-52329-twwf4,2.0,13.0
ph-application-1508364558011-52401-tc96x,0.0,11.0
ph-application-1508364558011-5266-8ghpt,169.0,180.0
ph-application-1508364558011-52758-724sm,28.0,39.0
ph-application-1508364558011-52991-mg7tg,19.0,30.0
ph-application-1508364558011-53099-zrxm9,13.0,24.0
ph-application-1508364558011-5333-xc8mm,179.0,181.0
ph-application-1508364558011-5383-qxg9q,12.0,23.0
ph-application-1508364558011-5530-fjtj7,9.0,20.0
ph-application-1508364558011-5717-n8vzp,17.0,28.0
ph-application-1508364558011-5846-rpw2w,37.0,48.0
ph-application-1508364558011-5978-rh592,1493.0,1495.0
ph-application-1508364558011-6105-phqqw,46.0,57.0
ph-application-1508364558011-6292-qxrgk,0.0,1.0
ph-application-1508364558011-6325-qjq94,1581.0,1582.0
ph-application-1508364558011-6361-gswhw,8.0,19.0
ph-application-1508364558011-6478-4g8zl,4.0,15.0
ph-application-1508364558011-6862-zbhfh,0.0,11.0
ph-application-1508364558011-6917-nn4sw,1.0,2.0
ph-application-1508364558011-7039-mgtxx,0.0,11.0
ph-application-1508364558011-7084-ddmn6,0.0,11.0
ph-application-1508364558011-7099-mr5vl,2.0,13.0
ph-application-1508364558011-7272-qzmwx,5.0,17.0
ph-application-1508364558011-7463-w6vpv,38.0,49.0
ph-application-1508364558011-7516-c2dxn,10.0,11.0
ph-application-1508364558011-7567-9hpjl,177.0,189.0
ph-application-1508364558011-7604-phzqc,177.0,189.0
ph-application-1508364558011-7749-p6h57,2.0,13.0
ph-application-1508364558011-7786-qxxdc,185.0,196.0
ph-application-1508364558011-7973-5rs46,1.0,12.0
ph-application-1508364558011-8134-fcl62,26.0,37.0
ph-application-1508364558011-8271-p8r44,26.0,37.0
ph-application-1508364558011-8469-2jrrt,56.0,67.0
ph-application-1508364558011-8517-dzq9c,76.0,88.0
ph-application-1508364558011-8651-trcrg,76.0,87.0
ph-application-1508364558011-8774-6zz7l,76.0,88.0
ph-application-1508364558011-8786-x6vn7,1.0,12.0
ph-application-1508364558011-8884-mlwdk,4.0,16.0
ph-application-1508364558011-9018-lkrfq,57.0,68.0
ph-application-1508364558011-9304-26cwg,36.0,47.0
ph-application-1508364558011-9349-pt4gm,56.0,67.0
ph-application-1508364558011-9453-nbk4v,86.0,97.0
ph-application-1508364558011-9531-thpnr,1.0,12.0
ph-application-1508364558011-9584-vwr22,96.0,107.0
ph-application-1508364558011-9688-42k6k,0.0,11.0
ph-application-1508364558011-9748-wrdt6,1.0,13.0
ph-application-1508364558011-9898-xfgvc,96.0,107.0
ph-application-1508364558011-9899-x7c2r,8.0,19.0
ph-application-1508364558011-9994-v8vlf,97.0,108.0
ph-application-1511528684064-0088-pf8qp,2.0,13.0
ph-application-1511528684064-0283-g479k,0.0,12.0
ph-application-1511528684064-0401-dppmx,0.0,11.0
ph-application-1511528684064-0404-7j8g6,0.0,11.0
ph-application-1511528684064-0478-89xt9,0.0,11.0
ph-application-1511528684064-0691-cj6lr,0.0,12.0
ph-application-1511528684064-0729-5zq5q,0.0,1.0
ph-application-1511528684064-0744-99zfw,0.0,11.0
ph-application-1511528684064-1140-pjbjs,0.0,11.0
ph-application-1511528684064-1271-bh8m5,0.0,11.0
ph-application-1511528684064-1426-p6pcv,0.0,12.0
ph-application-1511528684064-1469-9wkm2,891.0,903.0
ph-application-1511528684064-1497-th4xr,0.0,11.0
ph-application-1511528684064-1579-tvk2g,0.0,11.0
ph-application-1511528684064-1725-9l8fd,0.0,11.0
ph-application-1511528684064-1806-6wxqk,0.0,12.0
ph-application-1511528684064-2221-g7rjd,0.0,11.0
ph-application-1511528684064-2320-mw9hn,0.0,12.0
ph-application-1511528684064-2336-47zzx,1.0,12.0
ph-application-1511528684064-2554-xf5kn,0.0,12.0
ph-application-1511528684064-2575-257nh,1.0,12.0
ph-application-1511528684064-2699-c2s2g,3.0,14.0
ph-application-1511528684064-2717-scpbd,6.0,17.0
ph-application-1511528684064-2748-q58tw,11.0,22.0
ph-application-1511916184019-0073-56js4,38.0,49.0
ph-application-1511916184019-0077-m2m2q,51.0,62.0
ph-application-1511916184019-0080-86xnp,5.0,16.0
ph-application-1511916184019-0109-7cg4s,63.0,75.0
ph-application-1511916184019-0299-mfbsb,17.0,28.0
ph-application-1511916184019-0749-kbzb5,48.0,59.0
ph-application-1511916184019-0820-sd7hr,44.0,55.0
ph-application-1511916184019-0937-k728s,74.0,85.0
ph-application-1511916184019-1409-gxrqj,19.0,30.0
ph-application-1511916184019-1687-2cfrm,14.0,26.0
ph-application-1511916184019-1694-6nq96,14.0,26.0
ph-application-1511916184019-2124-jccbs,7.0,18.0
ph-application-1511916184019-2242-6gmld,6.0,17.0
ph-application-1511916184019-2246-pc92x,6.0,17.0
ph-application-1511916184019-2289-9rld4,0.0,11.0
ph-application-1511916184019-2311-7n5n2,0.0,12.0
ph-application-1511916184019-2485-2nw5w,0.0,11.0
ph-application-1511916184019-3041-h2lx8,13.0,24.0
ph-application-1511916184019-3398-jvhhl,3.0,14.0
ph-application-1511916184019-3514-6xqk7,13.0,24.0
ph-application-1511916184019-3522-lwprv,1.0,12.0
ph-application-1511916184019-3818-ccbfj,0.0,12.0
ph-application-1512440382012-0011-w76hn,0.0,11.0
ph-application-1512440382012-0343-5z7fg,0.0,1.0
ph-application-1512440382012-0425-rfqhh,0.0,11.0
ph-application-1512440382012-0681-qp9sb,0.0,11.0
ph-application-1512440382012-0684-9lwnb,0.0,11.0
ph-application-1512440382012-1118-cqggk,0.0,11.0
ph-application-1512440382012-1192-fm57c,0.0,12.0
ph-application-1512440382012-1260-9dv4z,0.0,11.0
ph-application-1512440382012-1310-cxw2s,0.0,11.0
ph-application-1512440382012-1342-kqcr4,0.0,12.0
ph-application-1512440382012-1352-5gp74,0.0,11.0
ph-application-1512440382012-1438-m489l,0.0,11.0
ph-application-1512440382012-1632-hsdxl,0.0,1.0
ph-application-1512440382012-1750-dmxw8,0.0,12.0
ph-application-1512440382012-1798-9blkj,0.0,11.0
ph-application-1512440382012-1839-4bwdx,0.0,12.0
ph-application-1512440382012-1842-dzfgr,1.0,12.0
ph-application-1512440382012-1984-vw2gr,0.0,11.0
ph-application-1512440382012-2065-vzjkt,0.0,11.0
ph-application-1512440382012-2197-whpfm,641.0,652.0
ph-application-1512440382012-2274-spbpp,0.0,11.0
ph-application-1512440382012-2407-xkp77,0.0,11.0
ph-application-1512440382012-2416-l9gnz,1.0,12.0
ph-application-1512440382012-2419-988rp,104.0,116.0
ph-application-1512440382012-2484-2m7mz,0.0,11.0
ph-application-1512440382012-2616-5pxc5,0.0,11.0
ph-application-1512440382012-2787-q887x,0.0,11.0
ph-application-1512440382012-2861-6kct8,0.0,12.0
ph-application-1512440382012-2881-d5txk,0.0,12.0
ph-application-1512440382012-2888-b7mn4,0.0,12.0
ph-application-1512440382012-2926-97w5v,4.0,15.0
ph-application-1512440382012-2985-z7zsj,16.0,17.0
ph-application-1512440382012-3018-sbqjf,16.0,27.0
ph-application-1512440382012-3235-wsnqd,0.0,11.0
ph-application-1512440382012-3383-5hmld,29.0,30.0
ph-application-1512440382012-3445-2sl25,38.0,39.0
ph-application-1512440382012-3491-95856,0.0,11.0
ph-application-1512440382012-3531-stm4h,6.0,7.0
ph-application-1512440382012-3692-bpgbk,63.0,74.0
ph-application-1512440382012-3921-c6pj9,6.0,17.0
ph-application-1512440382012-4333-jf5ww,9.0,20.0
ph-application-1512440382012-4396-pbr7d,8.0,19.0
ph-application-1512440382012-4464-dwtvn,27.0,38.0
ph-application-1512440382012-4815-sphs6,4.0,15.0
ph-application-1512440382012-4921-bpckw,15.0,26.0
ph-application-1512440382012-4999-zb874,1.0,12.0
ph-application-1512440382012-5264-2qnfc,0.0,11.0
ph-application-1512440382012-5460-gldls,0.0,11.0
ph-application-1512440382012-5691-xs927,0.0,11.0
ph-application-1512440382012-5733-zrxqc,7.0,18.0
ph-application-1512440382012-5821-4499v,25.0,36.0
ph-application-1512440382012-6472-s2sll,15.0,17.0
ph-application-1512440382012-6655-sk9th,9.0,20.0
ph-application-1512440382012-6734-p8p6m,5.0,16.0
ph-application-1513025660013-0001-bfg6x,58.0,69.0
ph-application-1513025660013-0431-kgsds,0.0,11.0
ph-application-1513025660013-0722-rhg84,0.0,12.0
ph-application-1513025660013-0739-l7gxw,0.0,11.0
ph-application-1513025660013-0785-bh8ck,0.0,11.0
ph-application-1513025660013-0831-cgzh6,0.0,11.0
ph-application-1513025660013-0833-n84kg,0.0,11.0
ph-application-1513025660013-0924-5ldc9,0.0,11.0
ph-application-1513025660013-1012-4k592,0.0,11.0
ph-application-1513025660013-2514-cgk25,0.0,11.0
ph-application-1513025660013-2534-vjgn4,0.0,1.0
ph-application-1513390397011-0007-4sxcx,9.0,20.0
ph-application-1513627406021-0065-jtftj,0.0,1.0
ph-application-1513627406021-0155-jlhh6,0.0,2.0
ph-application-1513627406021-0199-mnddn,3.0,14.0
ph-application-1513627406021-0217-xvn89,32.0,34.0
ph-application-1513627406021-0336-zhqpg,1.0,12.0
ph-application-1513627406021-0497-wpgd7,0.0,1.0
ph-application-1513627406021-0584-b7mtd,0.0,1.0
ph-application-1513627406021-0765-ghl8z,0.0,11.0
ph-application-1513627406021-1120-gjrvl,1.0,3.0
ph-application-1513627406021-1177-k94hf,0.0,11.0
ph-application-1513627406021-1362-7kwn6,1.0,2.0
ph-application-1513627406021-1554-xk4qv,1.0,12.0
ph-application-1513627406021-1779-gmpl6,15.0,16.0
ph-application-1513627406021-1867-mk6nj,0.0,11.0
ph-application-1513627406021-1894-k87n7,0.0,1.0
ph-application-1513627406021-1968-kqkkv,0.0,1.0
ph-application-1513627406021-2126-nw8xm,3.0,14.0
ph-application-1513627406021-2281-f7scf,0.0,11.0
ph-application-1513627406021-2434-jfmg4,1.0,12.0
ph-application-1513627406021-2641-d4wvp,0.0,11.0
