node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,namespace,type_color,project_color,start_time,end_time
gpu-server15,1,gpu-server15:1,0.0,instance-2321-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-02 01:00:00+00:00,2024-01-02 23:15:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-02 23:30:00+00:00,2024-01-03 23:45:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2024-01-04 00:00:00+00:00,2024-01-05 00:00:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2357-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-05 01:45:00+00:00,2024-01-06 01:45:00+00:00
gpu-server15,1,gpu-server15:1,1.896067708333335,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2024-01-08 00:00:00+00:00,2024-01-09 00:00:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2024-01-09 00:15:00+00:00,2024-01-10 00:15:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2380-0,instance,ns-16904415809493358,blue,"(0.02982891903346456, 0.0028421619330708803, 1.0, 1.0)",2024-01-10 00:45:00+00:00,2024-01-11 00:45:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-11 05:45:00+00:00,2024-01-12 05:45:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-287-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-14 05:30:00+00:00,2024-01-16 00:30:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2418-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-16 00:45:00+00:00,2024-01-17 00:45:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2418-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-17 01:15:00+00:00,2024-01-19 01:15:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2434-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-19 03:45:00+00:00,2024-01-20 04:00:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-21 23:45:00+00:00,2024-01-22 23:45:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-23 00:30:00+00:00,2024-01-24 00:30:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-25 02:15:00+00:00,2024-01-25 05:30:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-28 02:15:00+00:00,2024-01-29 02:15:00+00:00
gpu-server15,1,gpu-server15:1,0.0,instance-2555-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-30 04:00:00+00:00,2024-01-31 01:15:00+00:00
gpu-server15,1,gpu-server15:1,1.2357400000000025,instance-2274-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-31 01:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1547-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-11-04 04:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1595-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-06 01:30:00+00:00,2023-11-06 05:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1604-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-06 05:30:00+00:00,2023-11-06 08:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1553-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-07 00:00:00+00:00,2023-11-08 00:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1637-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-08 00:15:00+00:00,2023-11-09 00:00:00+00:00
gpu-server15,2,gpu-server15:2,40.15024375,instance-1547-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-09 00:15:00+00:00,2023-11-10 00:15:00+00:00
gpu-server15,2,gpu-server15:2,0.4113062500000001,instance-1670-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 00:30:00+00:00,2023-11-10 04:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1685-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 04:45:00+00:00,2023-11-10 05:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1692-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-10 06:00:00+00:00,2023-11-10 13:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1712-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 06:45:00+00:00,2023-11-11 11:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0343758620689655,instance-1694-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-11 14:15:00+00:00,2023-11-12 04:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1763-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 05:00:00+00:00,2023-11-12 06:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1772-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 06:30:00+00:00,2023-11-12 09:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 23:15:00+00:00,2023-11-13 23:15:00+00:00
gpu-server15,2,gpu-server15:2,0.517680310880829,instance-1430-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-11-14 00:00:00+00:00,2023-11-16 00:15:00+00:00
gpu-server15,2,gpu-server15:2,45.68188057851241,violet-run-pipeline-gpu-rm2rv-1167110538,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-16 01:00:00+00:00,2023-11-21 02:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1966-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-21 04:45:00+00:00,2023-11-22 07:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0045578947368421,instance-1970-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-11-22 07:15:00+00:00,2023-11-23 11:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2014-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-23 13:15:00+00:00,2023-11-24 00:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2016-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-24 00:30:00+00:00,2023-11-25 00:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-26 23:15:00+00:00,2023-11-27 23:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2033-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-28 00:00:00+00:00,2023-11-29 00:00:00+00:00
gpu-server15,2,gpu-server15:2,53.10361295652175,violet-run-pipeline-gpu-dcqsc-909328375,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-29 00:15:00+00:00,2023-12-10 23:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2231-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-11 01:15:00+00:00,2023-12-12 01:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2239-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-12 05:45:00+00:00,2023-12-12 07:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2240-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-12 08:00:00+00:00,2023-12-13 08:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-13 23:30:00+00:00,2023-12-14 23:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-15 00:45:00+00:00,2023-12-16 00:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1326-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-16 01:00:00+00:00,2023-12-17 01:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1326-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-17 01:45:00+00:00,2023-12-17 13:00:00+00:00
gpu-server15,2,gpu-server15:2,0.9520072916666668,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-18 00:00:00+00:00,2023-12-19 00:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2266-0,instance,ns-1690440796148727,blue,"(0.9261352897716534, 1.0, 0.0, 1.0)",2023-12-19 04:15:00+00:00,2023-12-20 04:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2278-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-20 08:15:00+00:00,2023-12-20 08:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-21 00:00:00+00:00,2023-12-22 00:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-22 03:45:00+00:00,2023-12-23 04:00:00+00:00
gpu-server15,2,gpu-server15:2,0.4472594059405939,violet-run-pipeline-gpu-4lwsv-1962454033,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-23 06:45:00+00:00,2023-12-24 08:00:00+00:00
gpu-server15,2,gpu-server15:2,0.385611458333333,instance-2297-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-24 08:30:00+00:00,2023-12-25 08:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2302-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-25 21:45:00+00:00,2023-12-26 00:45:00+00:00
gpu-server15,2,gpu-server15:2,0.6039656250000005,instance-2311-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-26 21:00:00+00:00,2023-12-27 21:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-28 01:00:00+00:00,2023-12-28 01:30:00+00:00
gpu-server15,2,gpu-server15:2,5.837705208333331,instance-1631-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-28 05:30:00+00:00,2023-12-29 05:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2324-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2024-01-02 08:00:00+00:00,2024-01-03 05:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1164-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-03 08:15:00+00:00,2024-01-04 08:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2224-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-04 23:00:00+00:00,2024-01-05 23:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1183-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-08 00:15:00+00:00,2024-01-09 00:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1231-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-10 00:15:00+00:00,2024-01-11 00:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-11 05:45:00+00:00,2024-01-12 05:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-14 05:45:00+00:00,2024-01-16 02:15:00+00:00
gpu-server15,2,gpu-server15:2,6.497805208333333,instance-2439-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-16 03:45:00+00:00,2024-01-17 03:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-1544-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2024-01-17 05:00:00+00:00,2024-01-18 05:00:00+00:00
gpu-server15,2,gpu-server15:2,0.947036893203882,instance-1231-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-18 05:15:00+00:00,2024-01-19 07:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2472-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-19 14:15:00+00:00,2024-01-20 14:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-21 23:45:00+00:00,2024-01-22 23:45:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-23 00:30:00+00:00,2024-01-24 00:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2416-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-24 01:30:00+00:00,2024-01-25 01:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-25 02:15:00+00:00,2024-01-25 05:30:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2528-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-25 07:30:00+00:00,2024-01-26 01:00:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-28 02:15:00+00:00,2024-01-29 02:15:00+00:00
gpu-server15,2,gpu-server15:2,0.0,instance-2545-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-29 05:15:00+00:00,2024-01-29 05:45:00+00:00
gpu-server15,2,gpu-server15:2,70.81808847736625,violet-run-pipeline-gpu-4tt58-467469210,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-30 02:15:00+00:00,2024-02-01 15:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-323-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-11-04 05:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1547-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-06 00:15:00+00:00,2023-11-07 00:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1544-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-11-07 00:45:00+00:00,2023-11-08 00:45:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1639-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-08 01:30:00+00:00,2023-11-09 01:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1665-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-11-09 05:00:00+00:00,2023-11-10 05:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-11-10 07:00:00+00:00,2023-11-10 07:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1697-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-10 08:15:00+00:00,2023-11-11 08:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1719-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 11:15:00+00:00,2023-11-11 11:45:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1724-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 14:00:00+00:00,2023-11-11 16:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1739-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 17:00:00+00:00,2023-11-11 17:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1743-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-11 17:30:00+00:00,2023-11-12 02:45:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1751-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 03:30:00+00:00,2023-11-12 04:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1758-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 04:30:00+00:00,2023-11-12 06:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1773-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-12 06:45:00+00:00,2023-11-12 09:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1544-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-11-12 23:45:00+00:00,2023-11-14 00:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-11-14 00:15:00+00:00,2023-11-15 08:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1868-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-15 09:00:00+00:00,2023-11-16 00:45:00+00:00
gpu-server15,3,gpu-server15:3,46.60753388429749,violet-run-pipeline-gpu-rm2rv-1167110538,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-16 01:00:00+00:00,2023-11-21 02:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1964-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-21 04:30:00+00:00,2023-11-21 05:00:00+00:00
gpu-server15,3,gpu-server15:3,0.9359949999999998,instance-1969-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-21 06:30:00+00:00,2023-11-21 11:30:00+00:00
gpu-server15,3,gpu-server15:3,0.3966677083333333,instance-1946-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-21 13:15:00+00:00,2023-11-22 13:15:00+00:00
gpu-server15,3,gpu-server15:3,22.881327205882336,violet-run-pipeline-gpu-zwfd5-1679737841,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-22 21:30:00+00:00,2023-11-24 07:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1164-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-11-24 08:15:00+00:00,2023-11-25 08:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2033-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-26 23:30:00+00:00,2023-11-27 23:30:00+00:00
gpu-server15,3,gpu-server15:3,30.51464930875578,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-27 23:45:00+00:00,2023-11-30 06:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-753-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-01 01:00:00+00:00,2023-12-01 01:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2079-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-01 04:15:00+00:00,2023-12-02 04:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-409-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-02 18:15:00+00:00,2023-12-03 18:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2148-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-03 23:15:00+00:00,2023-12-04 00:15:00+00:00
gpu-server15,3,gpu-server15:3,3.559057142857141,instance-2054-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-04 01:00:00+00:00,2023-12-04 08:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2169-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-05 00:30:00+00:00,2023-12-07 00:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1231-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-12-07 00:30:00+00:00,2023-12-08 00:30:00+00:00
gpu-server15,3,gpu-server15:3,9.52380952380952,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-08 06:30:00+00:00,2023-12-08 11:45:00+00:00
gpu-server15,3,gpu-server15:3,1.8797104166666665,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-10 08:15:00+00:00,2023-12-11 08:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2196-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-12 00:15:00+00:00,2023-12-13 00:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2246-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-13 00:30:00+00:00,2023-12-14 00:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2219-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-14 01:45:00+00:00,2023-12-15 01:45:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1326-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-15 06:15:00+00:00,2023-12-17 01:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1326-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-17 01:45:00+00:00,2023-12-17 13:00:00+00:00
gpu-server15,3,gpu-server15:3,0.9613625000000008,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2023-12-18 00:00:00+00:00,2023-12-19 00:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2266-0,instance,ns-1690440796148727,blue,"(0.9261352897716534, 1.0, 0.0, 1.0)",2023-12-19 04:15:00+00:00,2023-12-20 04:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2275-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-20 04:30:00+00:00,2023-12-22 04:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-12-22 04:45:00+00:00,2023-12-22 08:00:00+00:00
gpu-server15,3,gpu-server15:3,0.8220237623762375,violet-run-pipeline-gpu-4lwsv-1962454033,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-23 06:45:00+00:00,2023-12-24 08:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2297-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-24 08:30:00+00:00,2023-12-25 08:30:00+00:00
gpu-server15,3,gpu-server15:3,0.4695542372881346,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2023-12-26 04:15:00+00:00,2023-12-28 00:30:00+00:00
gpu-server15,3,gpu-server15:3,2.7747802083333264,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-28 07:00:00+00:00,2023-12-29 07:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1631-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-02 04:15:00+00:00,2024-01-04 04:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2343-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-04 04:30:00+00:00,2024-01-05 07:00:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2370-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-05 07:30:00+00:00,2024-01-06 07:30:00+00:00
